Ec value(ms/cm), pH Value,TDS Value(ppm),Label
10.96,9.79,698,3
10.96,9.8,698,3
10.74,9.76,698,3
10.74,9.77,698,3
10.74,9.75,698,3
10.96,9.76,698,3
11.17,9.77,698,3
10.74,9.76,698,3
10.74,9.76,698,3
10.74,9.77,698,3
10.96,9.75,698,3
11.17,9.77,698,3
10.96,9.78,698,3
10.96,9.78,698,3
10.74,9.77,698,3
10.96,9.75,698,3
10.74,9.77,698,3
10.74,9.78,698,3
10.96,9.77,698,3
11.17,9.78,698,3
10.96,9.75,698,3
10.96,9.76,698,3
10.96,9.75,698,3
10.96,9.75,698,3
10.96,9.76,698,3
10.96,9.76,698,3
10.96,9.74,698,3
10.74,9.75,698,3
10.96,9.75,698,3
10.74,9.75,698,3
11.17,9.75,698,3
11.17,9.76,698,3
10.96,9.78,698,3
10.74,9.77,698,3
10.96,9.76,698,3
10.74,9.76,698,3
10.96,9.75,698,3
10.96,9.74,698,3
10.96,9.77,698,3
10.96,9.76,698,3
10.96,9.75,698,3
10.96,9.78,698,3
10.96,9.75,698,3
11.17,9.76,698,3
10.96,9.77,698,3
11.17,9.76,698,3
10.96,9.74,698,3
11.17,9.76,698,3
10.74,9.73,698,3
10.96,9.75,698,3
10.96,9.75,698,3
11.17,9.74,698,3
11.17,9.75,698,3
10.96,9.74,698,3
10.96,9.74,698,3
10.96,9.77,698,3
10.96,9.74,698,3
10.74,9.74,698,3
10.74,9.77,698,3
10.96,9.74,698,3
11.17,9.75,698,3
10.96,9.75,698,3
11.17,9.74,698,3
10.74,9.74,698,3
11.17,9.74,698,3
10.96,9.75,698,3
11.17,9.73,698,3
11.17,9.73,698,3
10.96,9.74,698,3
10.74,9.74,698,3
11.17,9.76,698,3
10.96,9.74,698,3
10.74,9.74,698,3
10.96,9.74,698,3
10.74,9.74,698,3
10.96,9.73,698,3
10.96,9.74,698,3
11.17,9.73,698,3
10.96,9.72,698,3
10.96,9.77,698,3
10.74,9.73,698,3
10.96,9.74,698,3
10.96,9.74,698,3
10.96,9.72,698,3
10.96,9.75,698,3
11.17,9.76,698,3
10.74,9.71,698,3
10.96,9.76,698,3
11.17,9.71,698,3
11.17,9.73,698,3
10.74,9.75,698,3
10.96,9.73,698,3
10.96,9.74,698,3
11.17,9.73,698,3
10.96,9.74,698,3
10.96,9.73,698,3
10.96,9.73,698,3
10.96,9.72,698,3
10.96,9.74,698,3
10.74,9.74,698,3
10.96,9.72,698,3
10.96,9.72,698,3
10.96,9.74,698,3
10.96,9.74,698,3
10.96,9.71,698,3
10.96,9.74,698,3
10.96,9.74,698,3
11.17,9.73,698,3
10.96,9.74,698,3
10.96,9.73,698,3
10.96,9.73,698,3
10.96,9.72,698,3
10.96,9.73,698,3
10.96,9.72,698,3
10.74,9.7,698,3
11.17,9.72,698,3
10.96,9.74,698,3
10.96,9.74,698,3
10.96,9.74,698,3
10.96,9.74,698,3
10.96,9.74,698,3
10.96,9.7,698,3
10.74,9.75,698,3
10.96,9.72,698,3
10.74,9.73,698,3
10.96,9.75,698,3
11.17,9.71,698,3
10.96,9.73,698,3
10.96,9.73,698,3
10.96,9.73,698,3
10.96,9.73,698,3
10.96,9.73,698,3
10.74,9.75,698,3
10.96,9.71,698,3
10.96,9.73,698,3
10.96,9.72,698,3
10.96,9.76,695,3
10.96,9.74,695,3
10.96,9.72,695,3
10.96,9.74,695,3
10.96,9.72,695,3
10.96,9.74,695,3
11.17,9.74,695,3
10.96,9.75,695,3
11.17,9.72,695,3
10.96,9.74,695,3
10.74,9.72,695,3
10.96,9.74,695,3
10.74,9.76,695,3
10.74,9.74,695,3
10.96,9.76,695,3
10.74,9.74,695,3
10.96,9.73,695,3
11.17,9.75,695,3
10.96,9.73,695,3
10.96,9.74,695,3
11.17,9.75,695,3
10.96,9.73,695,3
10.96,9.76,695,3
10.96,9.72,695,3
10.96,9.74,695,3
10.96,9.73,695,3
10.74,9.75,695,3
10.96,9.74,695,3
10.74,9.76,695,3
10.96,9.75,695,3
10.96,9.76,695,3
10.74,9.74,695,3
10.74,9.73,698,3
10.74,9.76,698,3
10.96,9.77,698,3
10.96,9.74,695,3
10.74,9.74,695,3
10.74,9.77,695,3
10.74,9.76,695,3
10.74,9.74,695,3
10.96,9.78,695,3
10.74,9.75,698,3
10.74,9.76,698,3
10.96,9.74,695,3
10.74,9.75,695,3
10.96,9.76,695,3
10.74,9.75,695,3
10.96,9.76,695,3
10.74,9.74,695,3
10.96,9.78,695,3
10.74,9.77,695,3
10.96,9.79,695,3
10.74,9.76,695,3
10.96,9.77,695,3
10.74,9.76,698,3
10.96,9.76,695,3
10.96,9.78,695,3
10.74,9.76,695,3
10.96,9.77,698,3
10.74,9.78,698,3
10.74,9.76,698,3
10.96,9.75,698,3
10.74,9.78,698,3
10.96,9.76,698,3
10.74,9.74,698,3
10.74,9.79,698,3
10.74,9.78,698,3
10.74,9.76,698,3
10.96,9.76,698,3
10.96,9.79,698,3
10.96,9.78,698,3
10.74,9.78,698,3
10.74,9.78,698,3
10.96,9.77,698,3
10.96,9.78,698,3
10.74,9.79,698,3
10.74,9.79,698,3
10.96,9.77,698,3
10.74,9.78,698,3
10.74,9.79,698,3
11.17,9.76,698,3
10.96,9.78,698,3
10.96,9.78,698,3
10.74,9.76,698,3
10.74,9.8,698,3
11.17,9.78,698,3
10.96,9.8,698,3
10.96,9.76,698,3
10.74,9.78,695,3
10.96,9.79,695,3
10.96,9.79,695,3
10.74,9.78,695,3
10.96,9.76,695,3
10.74,9.8,698,3
10.96,9.77,698,3
10.96,9.77,698,3
11.17,9.8,698,3
10.96,9.78,698,3
10.96,9.77,695,3
10.74,9.77,695,3
11.17,9.77,695,3
10.74,9.75,695,3
10.96,9.79,695,3
10.74,9.76,695,3
10.74,9.78,695,3
10.96,9.8,698,3
10.96,9.76,698,3
10.74,9.76,698,3
10.96,9.8,698,3
10.74,9.78,698,3
10.96,9.77,698,3
10.96,9.78,698,3
10.96,9.76,698,3
10.96,9.76,698,3
10.74,9.8,698,3
10.96,9.76,698,3
10.74,9.79,698,3
10.74,9.76,698,3
10.96,9.76,698,3
10.96,9.79,698,3
10.74,9.76,698,3
10.96,9.78,698,3
10.96,9.76,698,3
10.96,9.76,698,3
11.17,9.79,698,3
10.74,9.77,698,3
10.96,9.76,698,3
10.96,9.76,698,3
10.96,9.78,698,3
10.74,9.75,698,3
10.96,9.78,698,3
10.96,9.77,698,3
10.96,9.76,698,3
10.74,9.77,698,3
10.96,9.75,698,3
10.74,9.78,698,3
10.96,9.77,698,3
10.96,9.77,698,3
10.96,9.76,698,3
10.74,9.77,698,3
10.96,9.79,698,3
10.96,9.76,698,3
11.17,9.77,698,3
11.17,9.77,698,3
10.74,9.78,698,3
10.74,9.78,698,3
10.96,9.75,698,3
10.96,9.77,698,3
10.74,9.77,698,3
10.96,9.75,698,3
10.96,9.76,698,3
10.96,9.76,698,3
10.74,9.79,698,3
11.17,9.74,698,3
10.74,9.76,698,3
10.96,9.73,698,3
10.74,9.76,698,3
11.17,9.76,698,3
10.96,9.76,698,3
10.96,9.76,698,3
10.96,9.74,698,3
11.17,9.74,698,3
10.96,9.76,698,3
10.96,9.74,698,3
11.17,9.78,698,3
10.96,9.75,698,3
11.17,9.73,698,3
10.96,9.73,698,3
10.96,9.76,700,3
10.96,9.76,700,3
10.96,9.74,700,3
10.96,9.74,700,3
11.17,9.74,700,3
10.96,9.75,700,3
10.96,9.75,700,3
10.96,9.74,700,3
10.96,9.75,700,3
10.96,9.75,700,3
10.96,9.77,700,3
11.17,9.74,700,3
10.96,9.73,700,3
10.96,9.75,700,3
10.96,9.74,700,3
10.96,9.75,700,3
10.96,9.75,700,3
10.96,9.75,700,3
10.96,9.77,700,3
10.96,9.76,700,3
11.17,9.74,700,3
10.96,9.75,700,3
10.96,9.71,700,3
10.96,9.74,700,3
11.17,9.72,700,3
10.96,9.74,700,3
11.17,9.74,700,3
10.96,9.72,700,3
11.17,9.75,700,3
11.17,9.72,700,3
10.96,9.74,700,3
11.17,9.75,700,3
10.96,9.7,700,3
10.96,9.73,700,3
10.96,9.74,700,3
11.17,9.71,700,3
10.96,9.72,700,3
10.96,9.72,700,3
11.17,9.72,700,3
10.96,9.74,700,3
10.96,9.75,700,3
10.96,9.72,700,3
11.17,9.7,700,3
10.96,9.73,700,3
11.17,9.74,700,3
11.17,9.72,700,3
11.17,9.71,700,3
10.96,9.72,703,3
10.96,9.72,703,3
11.17,9.75,703,3
11.17,9.72,703,3
10.96,9.72,703,3
11.17,9.73,703,3
11.17,9.72,703,3
11.17,9.72,703,3
11.17,9.71,703,3
11.17,9.7,703,3
11.17,9.75,703,3
10.96,9.71,703,3
11.17,9.73,703,3
11.17,9.74,703,3
11.17,9.72,703,3
10.96,9.73,703,3
11.17,9.71,703,3
10.96,9.74,703,3
11.17,9.71,703,3
11.17,9.7,703,3
10.96,9.73,703,3
11.17,9.7,703,3
11.17,9.71,703,3
11.39,9.71,703,3
11.17,9.68,703,3
10.96,9.72,703,3
11.17,9.72,703,3
10.96,9.71,703,3
11.17,9.72,703,3
10.96,9.7,703,3
10.96,9.72,703,3
10.96,9.72,703,3
11.17,9.72,703,3
11.17,9.71,703,3
10.96,9.7,703,3
11.17,9.71,703,3
11.17,9.68,703,3
10.96,9.7,703,3
11.39,9.68,703,3
11.17,9.68,703,3
10.96,9.69,703,3
11.17,9.69,703,3
11.17,9.68,703,3
11.17,9.73,703,3
11.17,9.71,703,3
11.17,9.7,703,3
11.17,9.71,703,3
11.17,9.69,703,3
10.96,9.7,703,3
11.17,9.72,703,3
11.17,9.68,703,3
10.96,9.71,703,3
10.96,9.69,703,3
11.17,9.69,703,3
10.96,9.68,703,3
11.17,9.73,703,3
11.17,9.7,703,3
10.96,9.7,703,3
11.17,9.7,703,3
11.17,9.7,703,3
10.96,9.7,703,3
11.39,9.7,703,3
11.39,9.72,703,3
10.96,9.7,703,3
10.96,9.72,703,3
11.17,9.72,703,3
11.17,9.67,703,3
11.17,9.71,703,3
11.17,9.71,703,3
11.39,9.69,703,3
10.96,9.69,703,3
11.17,9.7,703,3
11.17,9.7,703,3
10.96,9.7,703,3
11.17,9.71,703,3
11.17,9.68,706,3
11.17,9.69,706,3
10.96,9.69,706,3
11.17,9.73,706,3
10.96,9.69,706,3
11.17,9.69,706,3
11.17,9.68,706,3
11.17,9.69,706,3
11.17,9.7,706,3
11.17,9.7,706,3
10.96,9.69,706,3
11.17,9.71,706,3
11.17,9.69,706,3
11.17,9.69,706,3
11.17,9.7,706,3
11.17,9.68,706,3
11.39,9.72,706,3
11.17,9.68,706,3
11.17,9.69,706,3
11.39,9.69,706,3
11.17,9.69,706,3
11.39,9.68,706,3
11.17,9.7,706,3
11.17,9.69,706,3
11.17,9.68,706,3
11.17,9.67,706,3
11.39,9.7,706,3
11.17,9.71,706,3
11.17,9.71,706,3
11.39,9.69,706,3
11.17,9.7,706,3
11.39,9.71,706,3
10.96,9.7,706,3
11.17,9.7,706,3
11.17,9.69,706,3
11.17,9.7,706,3
11.39,9.7,706,3
10.96,9.69,706,3
10.96,9.68,706,3
11.17,9.7,706,3
11.17,9.68,706,3
10.96,9.72,709,3
11.39,9.68,709,3
11.17,9.68,709,3
11.17,9.7,709,3
11.39,9.7,709,3
11.17,9.7,709,3
11.17,9.71,709,3
11.39,9.7,709,3
11.17,9.7,709,3
10.96,9.69,709,3
10.96,9.68,709,3
11.17,9.69,709,3
10.96,9.7,709,3
11.17,9.7,709,3
11.17,9.7,709,3
11.17,9.7,709,3
11.17,9.69,709,3
11.17,9.72,709,3
11.39,9.7,709,3
11.39,9.68,709,3
10.96,9.69,709,3
10.96,9.69,709,3
11.17,9.71,709,3
11.17,9.69,709,3
11.17,9.67,709,3
11.17,9.7,709,3
11.17,9.69,709,3
10.96,9.7,709,3
11.17,9.69,709,3
11.17,9.71,709,3
10.96,9.69,709,3
11.17,9.68,709,3
10.96,9.68,709,3
11.17,9.68,709,3
11.17,9.66,709,3
11.39,9.67,709,3
11.17,9.66,709,3
10.96,9.68,709,3
11.17,9.69,709,3
11.17,9.71,709,3
11.17,9.7,709,3
11.17,9.68,709,3
11.17,9.69,709,3
11.17,9.69,709,3
10.96,9.69,709,3
10.96,9.68,709,3
11.17,9.68,709,3
10.96,9.68,709,3
11.17,9.68,709,3
10.96,9.68,709,3
10.96,9.69,709,3
11.17,9.68,709,3
11.17,9.73,709,3
10.96,9.69,709,3
11.17,9.69,709,3
11.17,9.69,709,3
10.96,9.66,709,3
10.96,9.7,709,3
11.17,9.7,709,3
11.17,9.69,709,3
11.17,9.68,709,3
11.17,9.69,709,3
11.17,9.7,709,3
11.17,9.69,709,3
11.17,9.72,709,3
11.17,9.67,709,3
10.96,9.69,709,3
11.17,9.66,709,3
10.96,9.66,709,3
11.17,9.71,709,3
11.17,9.69,709,3
11.17,9.7,709,3
10.96,9.71,709,3
10.96,9.69,709,3
11.17,9.72,709,3
10.96,9.71,709,3
11.17,9.69,709,3
11.17,9.69,709,3
11.17,9.7,709,3
11.17,9.7,709,3
11.17,9.68,709,3
11.17,9.71,709,3
11.17,9.69,709,3
11.17,9.68,709,3
11.17,9.7,709,3
11.17,9.7,709,3
10.96,9.68,709,3
10.96,9.68,709,3
10.96,9.69,709,3
11.17,9.7,709,3
10.96,9.68,709,3
11.17,9.67,709,3
11.39,9.7,709,3
10.96,9.7,709,3
10.96,9.68,709,3
11.17,9.68,709,3
11.17,9.68,709,3
11.17,9.67,709,3
11.17,9.7,709,3
10.96,9.69,709,3
10.96,9.68,709,3
10.96,9.69,709,3
11.17,9.69,709,3
11.17,9.7,709,3
11.17,9.7,709,3
11.17,9.69,709,3
11.17,9.7,709,3
11.17,9.7,709,3
10.96,9.72,709,3
10.96,9.73,709,3
10.96,9.7,709,3
11.17,9.68,709,3
10.96,9.68,709,3
10.96,9.7,709,3
10.96,9.69,709,3
11.17,9.68,709,3
10.96,9.69,709,3
10.96,9.69,709,3
10.96,9.68,709,3
10.96,9.7,709,3
10.96,9.7,709,3
11.17,9.7,709,3
11.17,9.7,709,3
10.96,9.69,709,3
10.96,9.68,709,3
11.17,9.67,709,3
11.17,9.7,709,3
11.17,9.71,709,3
10.96,9.72,709,3
11.17,9.71,709,3
10.96,9.72,709,3
10.96,9.71,709,3
11.17,9.71,709,3
10.96,9.7,709,3
10.96,9.7,709,3
10.96,9.68,709,3
11.17,9.71,709,3
11.17,9.68,709,3
11.17,9.68,709,3
10.96,9.68,709,3
11.17,9.68,709,3
10.96,9.7,709,3
11.17,9.7,709,3
10.96,9.71,709,3
11.17,9.72,709,3
11.17,9.7,709,3
10.96,9.69,709,3
10.96,9.7,709,3
11.17,9.68,709,3
11.17,9.7,709,3
10.96,9.68,709,3
11.17,9.69,709,3
10.96,9.69,709,3
10.96,9.69,709,3
11.17,9.7,709,3
10.96,9.7,709,3
11.17,9.71,709,3
11.17,9.69,709,3
11.17,9.71,709,3
10.96,9.7,709,3
11.17,9.7,709,3
11.17,9.69,709,3
11.17,9.69,712,3
11.17,9.69,712,3
10.96,9.7,712,3
11.17,9.7,712,3
11.17,9.7,712,3
11.17,9.7,712,3
10.96,9.7,712,3
10.96,9.7,712,3
11.17,9.69,712,3
10.96,9.69,712,3
11.17,9.67,712,3
11.17,9.67,712,3
11.17,9.69,712,3
11.17,9.69,712,3
11.17,9.67,712,3
10.96,9.67,712,3
10.96,9.68,712,3
11.17,9.69,712,3
11.17,9.69,712,3
11.39,9.7,712,3
11.17,9.7,712,3
10.96,9.71,712,3
10.96,9.69,712,3
11.17,9.69,712,3
11.17,9.71,712,3
11.39,9.71,712,3
11.17,9.7,712,3
10.96,9.69,712,3
11.17,9.68,712,3
11.17,9.68,712,3
10.96,9.7,712,3
11.17,9.72,712,3
11.17,9.72,712,3
11.17,9.7,712,3
10.96,9.69,712,3
11.17,9.7,712,3
11.17,9.69,712,3
10.96,9.68,712,3
11.17,9.7,712,3
11.17,9.67,712,3
11.17,9.7,712,3
11.17,9.68,712,3
11.39,9.7,712,3
10.96,9.68,712,3
11.17,9.69,712,3
11.17,9.72,709,3
10.96,9.68,709,3
10.96,9.68,709,3
11.17,9.67,709,3
11.17,9.66,709,3
11.17,9.7,709,3
11.17,9.68,709,3
10.96,9.7,709,3
11.17,9.68,712,3
10.96,9.68,712,3
11.39,9.69,712,3
11.17,9.68,712,3
11.17,9.69,712,3
11.17,9.67,712,3
11.17,9.68,712,3
11.39,9.7,712,3
11.17,9.67,712,3
11.17,9.66,712,3
11.17,9.7,712,3
11.39,9.69,712,3
11.39,9.67,712,3
11.17,9.69,712,3
11.17,9.68,712,3
11.17,9.68,712,3
10.96,9.66,712,3
11.17,9.69,712,3
10.96,9.69,712,3
11.17,9.69,712,3
11.17,9.7,712,3
11.39,9.7,712,3
11.17,9.68,712,3
11.17,9.68,712,3
11.39,9.66,712,3
11.17,9.68,712,3
11.17,9.67,709,3
10.96,9.69,709,3
11.39,9.68,712,3
11.17,9.69,712,3
11.39,9.66,712,3
10.96,9.67,709,3
11.17,9.66,709,3
11.39,9.66,709,3
11.17,9.66,709,3
11.17,9.7,709,3
11.17,9.66,709,3
11.17,9.7,709,3
11.17,9.68,709,3
10.96,9.68,709,3
10.96,9.64,709,3
11.39,9.7,709,3
10.96,9.67,709,3
10.96,9.67,709,3
11.39,9.65,709,3
11.17,9.7,709,3
11.17,9.66,709,3
11.17,9.69,709,3
11.39,9.65,709,3
11.17,9.66,709,3
11.17,9.67,709,3
11.17,9.67,709,3
11.17,9.66,709,3
11.17,9.7,709,3
11.17,9.7,709,3
11.17,9.67,709,3
11.17,9.68,709,3
10.96,9.67,709,3
11.17,9.66,709,3
11.17,9.64,709,3
11.39,9.68,709,3
11.17,9.67,709,3
10.96,9.65,709,3
11.17,9.67,709,3
10.96,9.67,709,3
11.39,9.68,709,3
11.17,9.67,709,3
11.17,9.65,709,3
11.17,9.66,709,3
11.17,9.67,709,3
11.17,9.67,709,3
11.17,9.66,709,3
11.17,9.66,709,3
11.39,9.67,709,3
10.96,9.68,709,3
11.39,9.68,709,3
11.17,9.66,709,3
11.17,9.66,709,3
11.17,9.66,709,3
11.39,9.66,709,3
11.17,9.67,709,3
11.17,9.67,709,3
11.17,9.69,709,3
11.17,9.67,709,3
10.96,9.66,709,3
11.17,9.65,709,3
10.96,9.64,709,3
11.17,9.64,709,3
11.39,9.67,709,3
11.39,9.65,709,3
11.17,9.67,709,3
11.17,9.67,709,3
11.39,9.67,709,3
11.17,9.65,709,3
11.17,9.65,709,3
11.39,9.68,709,3
11.17,9.66,709,3
11.17,9.65,709,3
11.17,9.64,709,3
11.17,9.67,709,3
11.17,9.68,709,3
11.17,9.64,709,3
11.39,9.67,709,3
11.17,9.66,709,3
11.17,9.65,709,3
11.17,9.66,709,3
11.17,9.65,709,3
11.17,9.66,709,3
11.17,9.65,709,3
11.17,9.65,712,3
11.17,9.69,712,3
11.17,9.66,712,3
11.17,9.69,712,3
11.17,9.66,712,3
11.17,9.68,712,3
10.96,9.65,712,3
11.17,9.65,712,3
11.17,9.68,712,3
11.39,9.65,712,3
11.17,9.65,712,3
11.17,9.66,712,3
11.39,9.68,712,3
11.39,9.7,712,3
11.39,9.66,712,3
11.17,9.65,712,3
11.17,9.63,712,3
11.17,9.65,712,3
11.17,9.66,712,3
10.96,9.65,712,3
11.17,9.65,709,3
11.17,9.66,712,3
11.39,9.67,712,3
11.17,9.67,709,3
11.39,9.65,709,3
10.96,9.66,709,3
11.39,9.66,709,3
10.96,9.66,709,3
11.17,9.69,709,3
10.96,9.65,709,3
11.39,9.66,709,3
11.39,9.66,709,3
10.96,9.67,709,3
11.17,9.66,709,3
10.96,9.66,709,3
11.17,9.66,709,3
11.39,9.65,709,3
11.17,9.66,709,3
11.17,9.66,709,3
11.17,9.69,709,3
11.17,9.69,709,3
11.17,9.64,709,3
11.17,9.67,709,3
11.39,9.68,709,3
11.17,9.67,709,3
11.17,9.68,709,3
11.17,9.69,709,3
11.17,9.68,709,3
11.39,9.68,709,3
10.96,9.67,709,3
11.17,9.68,709,3
10.96,9.66,709,3
11.17,9.64,709,3
10.96,9.66,709,3
11.39,9.69,709,3
11.17,9.68,709,3
11.17,9.68,709,3
11.17,9.68,709,3
10.96,9.67,709,3
11.39,9.68,709,3
11.17,9.67,709,3
10.96,9.67,709,3
11.39,9.69,709,3
10.96,9.68,709,3
11.17,9.68,709,3
11.17,9.7,709,3
10.96,9.69,709,3
11.17,9.66,709,3
11.17,9.67,709,3
11.39,9.66,709,3
11.39,9.7,709,3
11.17,9.69,709,3
11.17,9.67,709,3
11.17,9.7,709,3
11.39,9.66,709,3
11.17,9.68,709,3
11.17,9.65,709,3
11.17,9.67,709,3
11.17,9.66,709,3
10.96,9.68,709,3
11.17,9.67,709,3
11.17,9.66,709,3
11.17,9.66,709,3
11.39,9.67,709,3
11.17,9.66,709,3
11.39,9.66,709,3
11.17,9.66,709,3
11.17,9.67,709,3
11.17,9.66,709,3
11.17,9.67,709,3
11.17,9.68,709,3
11.6,9.68,709,3
11.17,9.64,709,3
11.39,9.64,709,3
11.17,9.67,712,3
10.96,9.66,712,3
11.17,9.66,712,3
11.39,9.68,712,3
11.17,9.64,712,3
10.96,9.66,712,3
11.17,9.67,712,3
11.39,9.66,712,3
11.17,9.68,712,3
11.17,9.67,712,3
11.17,9.64,712,3
11.39,9.67,712,3
11.6,9.65,712,3
11.39,9.67,712,3
11.17,9.64,712,3
10.96,9.67,712,3
11.17,9.66,712,3
11.39,9.62,712,3
11.17,9.66,712,3
11.6,9.67,712,3
11.39,9.67,712,3
11.17,9.66,712,3
11.17,9.64,712,3
11.39,9.66,712,3
11.17,9.67,712,3
11.17,9.66,712,3
11.39,9.67,712,3
11.17,9.65,712,3
11.17,9.67,712,3
11.17,9.64,712,3
11.17,9.66,712,3
11.17,9.66,712,3
11.17,9.66,712,3
11.17,9.66,712,3
11.17,9.64,712,3
11.17,9.68,712,3
11.17,9.66,712,3
11.17,9.67,712,3
11.39,9.64,712,3
11.17,9.65,712,3
11.39,9.67,712,3
11.17,9.67,712,3
11.6,9.65,712,3
11.17,9.67,712,3
11.39,9.63,712,3
11.17,9.68,712,3
11.39,9.66,712,3
11.17,9.65,712,3
10.96,9.62,712,3
11.39,9.67,712,3
11.6,9.65,712,3
11.17,9.67,712,3
11.17,9.65,712,3
11.17,9.64,712,3
11.39,9.67,712,3
11.17,9.65,712,3
11.39,9.69,712,3
11.17,9.68,712,3
11.17,9.66,712,3
11.39,9.66,712,3
11.17,9.7,712,3
11.17,9.67,712,3
11.6,9.66,712,3
11.17,9.66,712,3
11.39,9.69,712,3
11.17,9.66,712,3
11.17,9.66,712,3
11.39,9.63,712,3
11.17,9.67,712,3
11.17,9.67,712,3
11.39,9.66,712,3
11.39,9.68,712,3
11.17,9.66,712,3
11.17,9.66,712,3
11.39,9.66,712,3
11.17,9.66,712,3
11.17,9.66,712,3
11.17,9.68,712,3
11.39,9.68,712,3
11.17,9.68,712,3
11.17,9.67,712,3
11.39,9.66,712,3
11.39,9.68,712,3
10.96,9.64,712,3
11.17,9.64,712,3
11.39,9.69,712,3
11.17,9.66,712,3
11.17,9.71,712,3
11.39,9.66,712,3
11.17,9.69,712,3
11.39,9.68,712,3
11.17,9.68,712,3
11.39,9.66,712,3
11.17,9.7,712,3
11.17,9.68,715,3
11.17,9.71,715,3
11.17,9.68,715,3
11.17,9.7,715,3
11.17,9.66,715,3
11.17,9.69,715,3
11.17,9.68,715,3
11.17,9.68,715,3
11.17,9.7,715,3
11.17,9.7,715,3
11.17,9.69,715,3
11.17,9.7,715,3
11.17,9.69,715,3
11.17,9.69,715,3
11.17,9.69,715,3
11.17,9.67,715,3
10.96,9.68,715,3
11.39,9.7,715,3
10.96,9.7,715,3
11.39,9.69,715,3
11.17,9.68,715,3
11.17,9.7,715,3
11.17,9.66,715,3
11.17,9.69,715,3
11.17,9.68,715,3
10.96,9.71,715,3
11.17,9.69,715,3
11.17,9.7,715,3
10.96,9.71,715,3
10.96,9.7,715,3
11.17,9.69,715,3
11.17,9.7,715,3
11.17,9.7,715,3
11.17,9.69,715,3
10.96,9.69,715,3
11.17,9.7,715,3
11.17,9.7,715,3
10.96,9.72,715,3
11.17,9.74,715,3
11.39,9.7,715,3
10.96,9.74,715,3
11.17,9.71,715,3
10.96,9.73,715,3
10.96,9.72,715,3
11.39,9.73,715,3
11.17,9.7,715,3
10.96,9.72,715,3
11.17,9.72,715,3
10.96,9.71,715,3
11.17,9.72,715,3
11.17,9.72,715,3
11.17,9.72,715,3
11.17,9.72,715,3
11.17,9.7,715,3
10.96,9.73,715,3
11.17,9.69,715,3
11.17,9.72,715,3
11.39,9.69,715,3
11.17,9.72,715,3
10.96,9.72,715,3
11.17,9.71,715,3
11.17,9.73,715,3
11.17,9.72,715,3
10.96,9.74,715,3
11.17,9.71,715,3
10.96,9.71,715,3
10.96,9.74,715,3
10.96,9.74,715,3
11.17,9.73,715,3
10.96,9.76,715,3
10.96,9.73,715,3
10.96,9.71,715,3
11.17,9.74,715,3
10.96,9.74,715,3
11.17,9.74,715,3
11.17,9.75,715,3
10.96,9.71,715,3
11.17,9.73,715,3
10.96,9.73,715,3
10.96,9.74,715,3
11.17,9.71,715,3
10.96,9.74,715,3
10.96,9.74,715,3
10.96,9.72,715,3
11.17,9.72,715,3
11.17,9.77,715,3
11.17,9.73,715,3
10.96,9.73,715,3
11.17,9.73,715,3
11.17,9.76,715,3
11.17,9.73,715,3
10.96,9.75,715,3
10.96,9.74,715,3
11.17,9.75,715,3
11.17,9.75,715,3
10.96,9.73,715,3
10.96,9.76,715,3
11.17,9.74,715,3
10.96,9.74,715,3
10.96,9.75,715,3
10.96,9.76,715,3
10.96,9.75,715,3
11.39,9.75,715,3
11.17,9.7,715,3
11.17,9.76,715,3
11.17,9.75,715,3
10.96,9.75,715,3
11.39,9.75,715,3
10.96,9.73,715,3
11.17,9.73,715,3
10.96,9.72,715,3
11.17,9.74,715,3
11.17,9.72,715,3
10.96,9.71,715,3
11.17,9.74,715,3
10.96,9.78,715,3
11.17,9.73,715,3
11.17,9.76,715,3
10.96,9.74,715,3
10.96,9.75,715,3
11.17,9.75,715,3
10.96,9.76,715,3
10.96,9.76,715,3
10.96,9.74,715,3
11.17,9.76,715,3
11.17,9.74,715,3
11.17,9.75,715,3
11.17,9.74,715,3
10.96,9.76,715,3
11.17,9.76,715,3
11.17,9.77,715,3
11.17,9.76,715,3
11.17,9.76,715,3
10.96,9.76,715,3
11.17,9.76,715,3
10.96,9.75,715,3
11.39,9.76,715,3
10.96,9.76,715,3
10.96,9.76,715,3
11.17,9.78,715,3
11.17,9.72,715,3
11.17,9.73,715,3
10.96,9.76,715,3
10.96,9.77,715,3
10.96,9.77,715,3
10.96,9.76,715,3
11.39,9.76,715,3
11.17,9.77,715,3
10.96,9.75,715,3
11.17,9.76,715,3
10.96,9.76,715,3
11.17,9.76,715,3
11.17,9.74,715,3
10.96,9.72,715,3
11.17,9.75,715,3
11.17,9.75,715,3
10.96,9.75,715,3
11.17,9.77,715,3
10.96,9.76,715,3
10.96,9.73,715,3
11.17,9.74,715,3
11.17,9.75,715,3
10.96,9.75,715,3
11.17,9.76,715,3
10.96,9.74,715,3
10.96,9.74,715,3
10.96,9.78,715,3
11.17,9.76,715,3
10.96,9.76,715,3
11.17,9.72,715,3
10.96,9.76,715,3
11.17,9.76,715,3
10.96,9.76,715,3
11.17,9.76,715,3
11.17,9.74,715,3
10.96,9.73,715,3
11.17,9.76,715,3
11.17,9.74,715,3
10.96,9.73,715,3
11.17,9.77,715,3
11.17,9.76,715,3
10.96,9.77,715,3
11.17,9.75,715,3
10.96,9.75,715,3
11.17,9.76,715,3
